year,mediation ID,lateral,negotiation ID,conflict locale,conflict sub-locale,locale Gleditsch ID,third_party_type,third_party_locale,third_party,third_party Gleditsch ID,location of neogitations,negotiation location Gleditsch ID,negotiation type,leading actor,leading actor 2,leading actor 3,good offices,mediation,hosting talks,negotiating and drafting,manipulating,humanitarian,witness/party to agreement,other,agreement,peace agreement,ceasfire agreement,agreement name,notes_1,source_1,note_2,source_2,note_3,source_3,note_4,source_4,note_5,source_5,Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9
2022,348,multilateral,,South Sudan,,SSD,regional,african,AU,,,,G,RJMEC,,,0,0,0,1,0,0,0,0,1,1,0,Agreement on the Roadmap to a Peaceful and Democratic End to the Transitional Period of the Revitalised Agreement on the Resolution of the Conflict in the Republic of South Sudan,"""On Thursday 1 September 2022, a historic vote took place at an Extraordinary Plenary meeting of the Reconstituted Joint Monitoring and Evaluation Commission (RJMEC). The vote was on whether or not to extend the Transitional Period and term of the Revitalised Transitional Government of National Unity (RTGoNU) by two years from 23rd February 2023 until 22nd February 2025.

The proposed extension was part of a Roadmap presented to the RJMEC members by the RTGoNU, known as the “Agreement on the Roadmap to a Peaceful and Democratic end to the Transitional Period of the Revitalised Agreement on the Resolution of the Conflict in the Republic of South Sudan.”

This was done in accordance with Article 8.4 of the Revitalised Agreement on the Resolution of the Conflict in the Republic of South Sudan (R-ARCSS), which requires that at least two-thirds of the voting members of RJMEC consent to an amendment of the Agreement, which is 29 of the total 43 members. 37 voted in favour of the extension.

The extension now requires ratification by the Transitional National Legislature, according to the constitutional amendment procedures set out in the Transitional Constitution of the Republic South Sudan, 2011 (as amended). However, it is important to point out that the Revitalised Peace Agreement remains the supreme document.""",https://reliefweb.int/report/south-sudan/implementing-roadmap-rjmec-emphasises-need-quick-results-and-peace-dividends-all-south-sudanese-people,"""The road map to a peaceful and democratic end to the transitional period of the Revitalized Agreement, adopted on 4 August, was endorsed on 1 September by the reconstituted Joint Monitoring and Evaluation Commission. The reconstituted Commission also endorsed the extension of the transitional period for two years, with 37 out of 42 members of the opposition and diplomatic and civil society voting in favour of the extension. The adoption of the road map was due primarily to delays in the implementation of the Agreement. The troika of Norway, the United Kingdom of Great Britain and Northern Ireland and the United States of America abstained, as did the European Union (a member of the reconstituted Commission), raising concerns over the lack of inclusivity in the consultations prior to the adoption. On 21 November, the reconstituted Transitional National Legislative Assembly passed an amendment to the Transitional Constitution of the Republic of South Sudan, 2011, extending the transitional period to last from February 2022 to February 2025 and incorporating the road map into the Transitional Constitution.""",https://reliefweb.int/report/south-sudan/situation-south-sudan-report-secretary-general-s2022918-enar,,,,,,,,,,,,,,,
2022,348,multilateral,,South Sudan,,SSD,regional,african,IGAD,,,,G,RJMEC,,,0,0,0,1,0,0,0,0,1,1,0,Agreement on the Roadmap to a Peaceful and Democratic End to the Transitional Period of the Revitalised Agreement on the Resolution of the Conflict in the Republic of South Sudan,"""On Thursday 1 September 2022, a historic vote took place at an Extraordinary Plenary meeting of the Reconstituted Joint Monitoring and Evaluation Commission (RJMEC). The vote was on whether or not to extend the Transitional Period and term of the Revitalised Transitional Government of National Unity (RTGoNU) by two years from 23rd February 2023 until 22nd February 2025.

The proposed extension was part of a Roadmap presented to the RJMEC members by the RTGoNU, known as the “Agreement on the Roadmap to a Peaceful and Democratic end to the Transitional Period of the Revitalised Agreement on the Resolution of the Conflict in the Republic of South Sudan.”

This was done in accordance with Article 8.4 of the Revitalised Agreement on the Resolution of the Conflict in the Republic of South Sudan (R-ARCSS), which requires that at least two-thirds of the voting members of RJMEC consent to an amendment of the Agreement, which is 29 of the total 43 members. 37 voted in favour of the extension.

The extension now requires ratification by the Transitional National Legislature, according to the constitutional amendment procedures set out in the Transitional Constitution of the Republic South Sudan, 2011 (as amended). However, it is important to point out that the Revitalised Peace Agreement remains the supreme document.""",https://reliefweb.int/report/south-sudan/implementing-roadmap-rjmec-emphasises-need-quick-results-and-peace-dividends-all-south-sudanese-people,"""The road map to a peaceful and democratic end to the transitional period of the Revitalized Agreement, adopted on 4 August, was endorsed on 1 September by the reconstituted Joint Monitoring and Evaluation Commission. The reconstituted Commission also endorsed the extension of the transitional period for two years, with 37 out of 42 members of the opposition and diplomatic and civil society voting in favour of the extension. The adoption of the road map was due primarily to delays in the implementation of the Agreement. The troika of Norway, the United Kingdom of Great Britain and Northern Ireland and the United States of America abstained, as did the European Union (a member of the reconstituted Commission), raising concerns over the lack of inclusivity in the consultations prior to the adoption. On 21 November, the reconstituted Transitional National Legislative Assembly passed an amendment to the Transitional Constitution of the Republic of South Sudan, 2011, extending the transitional period to last from February 2022 to February 2025 and incorporating the road map into the Transitional Constitution.""",https://reliefweb.int/report/south-sudan/situation-south-sudan-report-secretary-general-s2022918-enar,,,,,,,,,,,,,,,
2022,348,multilateral,,South Sudan,,SSD,state,nonwestern,China,CHN,,,G,RJMEC,,,0,0,0,1,0,0,0,0,1,1,0,Agreement on the Roadmap to a Peaceful and Democratic End to the Transitional Period of the Revitalised Agreement on the Resolution of the Conflict in the Republic of South Sudan,"""On Thursday 1 September 2022, a historic vote took place at an Extraordinary Plenary meeting of the Reconstituted Joint Monitoring and Evaluation Commission (RJMEC). The vote was on whether or not to extend the Transitional Period and term of the Revitalised Transitional Government of National Unity (RTGoNU) by two years from 23rd February 2023 until 22nd February 2025.

The proposed extension was part of a Roadmap presented to the RJMEC members by the RTGoNU, known as the “Agreement on the Roadmap to a Peaceful and Democratic end to the Transitional Period of the Revitalised Agreement on the Resolution of the Conflict in the Republic of South Sudan.”

This was done in accordance with Article 8.4 of the Revitalised Agreement on the Resolution of the Conflict in the Republic of South Sudan (R-ARCSS), which requires that at least two-thirds of the voting members of RJMEC consent to an amendment of the Agreement, which is 29 of the total 43 members. 37 voted in favour of the extension.

The extension now requires ratification by the Transitional National Legislature, according to the constitutional amendment procedures set out in the Transitional Constitution of the Republic South Sudan, 2011 (as amended). However, it is important to point out that the Revitalised Peace Agreement remains the supreme document.""",https://reliefweb.int/report/south-sudan/implementing-roadmap-rjmec-emphasises-need-quick-results-and-peace-dividends-all-south-sudanese-people,"""The road map to a peaceful and democratic end to the transitional period of the Revitalized Agreement, adopted on 4 August, was endorsed on 1 September by the reconstituted Joint Monitoring and Evaluation Commission. The reconstituted Commission also endorsed the extension of the transitional period for two years, with 37 out of 42 members of the opposition and diplomatic and civil society voting in favour of the extension. The adoption of the road map was due primarily to delays in the implementation of the Agreement. The troika of Norway, the United Kingdom of Great Britain and Northern Ireland and the United States of America abstained, as did the European Union (a member of the reconstituted Commission), raising concerns over the lack of inclusivity in the consultations prior to the adoption. On 21 November, the reconstituted Transitional National Legislative Assembly passed an amendment to the Transitional Constitution of the Republic of South Sudan, 2011, extending the transitional period to last from February 2022 to February 2025 and incorporating the road map into the Transitional Constitution.""",https://reliefweb.int/report/south-sudan/situation-south-sudan-report-secretary-general-s2022918-enar,,,,,,,,,,,,,,,
2022,348,multilateral,,South Sudan,,SSD,state,western,Norway,NOR,,,G,RJMEC,,,0,0,0,1,0,0,0,0,1,1,0,Agreement on the Roadmap to a Peaceful and Democratic End to the Transitional Period of the Revitalised Agreement on the Resolution of the Conflict in the Republic of South Sudan,"""On Thursday 1 September 2022, a historic vote took place at an Extraordinary Plenary meeting of the Reconstituted Joint Monitoring and Evaluation Commission (RJMEC). The vote was on whether or not to extend the Transitional Period and term of the Revitalised Transitional Government of National Unity (RTGoNU) by two years from 23rd February 2023 until 22nd February 2025.

The proposed extension was part of a Roadmap presented to the RJMEC members by the RTGoNU, known as the “Agreement on the Roadmap to a Peaceful and Democratic end to the Transitional Period of the Revitalised Agreement on the Resolution of the Conflict in the Republic of South Sudan.”

This was done in accordance with Article 8.4 of the Revitalised Agreement on the Resolution of the Conflict in the Republic of South Sudan (R-ARCSS), which requires that at least two-thirds of the voting members of RJMEC consent to an amendment of the Agreement, which is 29 of the total 43 members. 37 voted in favour of the extension.

The extension now requires ratification by the Transitional National Legislature, according to the constitutional amendment procedures set out in the Transitional Constitution of the Republic South Sudan, 2011 (as amended). However, it is important to point out that the Revitalised Peace Agreement remains the supreme document.""",https://reliefweb.int/report/south-sudan/implementing-roadmap-rjmec-emphasises-need-quick-results-and-peace-dividends-all-south-sudanese-people,"""The road map to a peaceful and democratic end to the transitional period of the Revitalized Agreement, adopted on 4 August, was endorsed on 1 September by the reconstituted Joint Monitoring and Evaluation Commission. The reconstituted Commission also endorsed the extension of the transitional period for two years, with 37 out of 42 members of the opposition and diplomatic and civil society voting in favour of the extension. The adoption of the road map was due primarily to delays in the implementation of the Agreement. The troika of Norway, the United Kingdom of Great Britain and Northern Ireland and the United States of America abstained, as did the European Union (a member of the reconstituted Commission), raising concerns over the lack of inclusivity in the consultations prior to the adoption. On 21 November, the reconstituted Transitional National Legislative Assembly passed an amendment to the Transitional Constitution of the Republic of South Sudan, 2011, extending the transitional period to last from February 2022 to February 2025 and incorporating the road map into the Transitional Constitution.""",https://reliefweb.int/report/south-sudan/situation-south-sudan-report-secretary-general-s2022918-enar,,,,,,,,,,,,,,,
2022,348,multilateral,,South Sudan,,SSD,state,western,United Kingdom,UKG,,,G,RJMEC,,,0,0,0,1,0,0,0,0,1,1,0,Agreement on the Roadmap to a Peaceful and Democratic End to the Transitional Period of the Revitalised Agreement on the Resolution of the Conflict in the Republic of South Sudan,"""On Thursday 1 September 2022, a historic vote took place at an Extraordinary Plenary meeting of the Reconstituted Joint Monitoring and Evaluation Commission (RJMEC). The vote was on whether or not to extend the Transitional Period and term of the Revitalised Transitional Government of National Unity (RTGoNU) by two years from 23rd February 2023 until 22nd February 2025.

The proposed extension was part of a Roadmap presented to the RJMEC members by the RTGoNU, known as the “Agreement on the Roadmap to a Peaceful and Democratic end to the Transitional Period of the Revitalised Agreement on the Resolution of the Conflict in the Republic of South Sudan.”

This was done in accordance with Article 8.4 of the Revitalised Agreement on the Resolution of the Conflict in the Republic of South Sudan (R-ARCSS), which requires that at least two-thirds of the voting members of RJMEC consent to an amendment of the Agreement, which is 29 of the total 43 members. 37 voted in favour of the extension.

The extension now requires ratification by the Transitional National Legislature, according to the constitutional amendment procedures set out in the Transitional Constitution of the Republic South Sudan, 2011 (as amended). However, it is important to point out that the Revitalised Peace Agreement remains the supreme document.""",https://reliefweb.int/report/south-sudan/implementing-roadmap-rjmec-emphasises-need-quick-results-and-peace-dividends-all-south-sudanese-people,"""The road map to a peaceful and democratic end to the transitional period of the Revitalized Agreement, adopted on 4 August, was endorsed on 1 September by the reconstituted Joint Monitoring and Evaluation Commission. The reconstituted Commission also endorsed the extension of the transitional period for two years, with 37 out of 42 members of the opposition and diplomatic and civil society voting in favour of the extension. The adoption of the road map was due primarily to delays in the implementation of the Agreement. The troika of Norway, the United Kingdom of Great Britain and Northern Ireland and the United States of America abstained, as did the European Union (a member of the reconstituted Commission), raising concerns over the lack of inclusivity in the consultations prior to the adoption. On 21 November, the reconstituted Transitional National Legislative Assembly passed an amendment to the Transitional Constitution of the Republic of South Sudan, 2011, extending the transitional period to last from February 2022 to February 2025 and incorporating the road map into the Transitional Constitution.""",https://reliefweb.int/report/south-sudan/situation-south-sudan-report-secretary-general-s2022918-enar,,,,,,,,,,,,,,,
2022,348,multilateral,,South Sudan,,SSD,state,western,United States of America,USA,,,G,RJMEC,,,0,0,0,1,0,0,0,0,1,1,0,Agreement on the Roadmap to a Peaceful and Democratic End to the Transitional Period of the Revitalised Agreement on the Resolution of the Conflict in the Republic of South Sudan,"""On Thursday 1 September 2022, a historic vote took place at an Extraordinary Plenary meeting of the Reconstituted Joint Monitoring and Evaluation Commission (RJMEC). The vote was on whether or not to extend the Transitional Period and term of the Revitalised Transitional Government of National Unity (RTGoNU) by two years from 23rd February 2023 until 22nd February 2025.

The proposed extension was part of a Roadmap presented to the RJMEC members by the RTGoNU, known as the “Agreement on the Roadmap to a Peaceful and Democratic end to the Transitional Period of the Revitalised Agreement on the Resolution of the Conflict in the Republic of South Sudan.”

This was done in accordance with Article 8.4 of the Revitalised Agreement on the Resolution of the Conflict in the Republic of South Sudan (R-ARCSS), which requires that at least two-thirds of the voting members of RJMEC consent to an amendment of the Agreement, which is 29 of the total 43 members. 37 voted in favour of the extension.

The extension now requires ratification by the Transitional National Legislature, according to the constitutional amendment procedures set out in the Transitional Constitution of the Republic South Sudan, 2011 (as amended). However, it is important to point out that the Revitalised Peace Agreement remains the supreme document.""",https://reliefweb.int/report/south-sudan/implementing-roadmap-rjmec-emphasises-need-quick-results-and-peace-dividends-all-south-sudanese-people,"""The road map to a peaceful and democratic end to the transitional period of the Revitalized Agreement, adopted on 4 August, was endorsed on 1 September by the reconstituted Joint Monitoring and Evaluation Commission. The reconstituted Commission also endorsed the extension of the transitional period for two years, with 37 out of 42 members of the opposition and diplomatic and civil society voting in favour of the extension. The adoption of the road map was due primarily to delays in the implementation of the Agreement. The troika of Norway, the United Kingdom of Great Britain and Northern Ireland and the United States of America abstained, as did the European Union (a member of the reconstituted Commission), raising concerns over the lack of inclusivity in the consultations prior to the adoption. On 21 November, the reconstituted Transitional National Legislative Assembly passed an amendment to the Transitional Constitution of the Republic of South Sudan, 2011, extending the transitional period to last from February 2022 to February 2025 and incorporating the road map into the Transitional Constitution.""",https://reliefweb.int/report/south-sudan/situation-south-sudan-report-secretary-general-s2022918-enar,,,,,,,,,,,,,,,
2022,348,multilateral,,South Sudan,,SSD,global,western,EU,,,,G,RJMEC,,,0,0,0,1,0,0,0,0,1,1,0,Agreement on the Roadmap to a Peaceful and Democratic End to the Transitional Period of the Revitalised Agreement on the Resolution of the Conflict in the Republic of South Sudan,"""On Thursday 1 September 2022, a historic vote took place at an Extraordinary Plenary meeting of the Reconstituted Joint Monitoring and Evaluation Commission (RJMEC). The vote was on whether or not to extend the Transitional Period and term of the Revitalised Transitional Government of National Unity (RTGoNU) by two years from 23rd February 2023 until 22nd February 2025.

The proposed extension was part of a Roadmap presented to the RJMEC members by the RTGoNU, known as the “Agreement on the Roadmap to a Peaceful and Democratic end to the Transitional Period of the Revitalised Agreement on the Resolution of the Conflict in the Republic of South Sudan.”

This was done in accordance with Article 8.4 of the Revitalised Agreement on the Resolution of the Conflict in the Republic of South Sudan (R-ARCSS), which requires that at least two-thirds of the voting members of RJMEC consent to an amendment of the Agreement, which is 29 of the total 43 members. 37 voted in favour of the extension.

The extension now requires ratification by the Transitional National Legislature, according to the constitutional amendment procedures set out in the Transitional Constitution of the Republic South Sudan, 2011 (as amended). However, it is important to point out that the Revitalised Peace Agreement remains the supreme document.""",https://reliefweb.int/report/south-sudan/implementing-roadmap-rjmec-emphasises-need-quick-results-and-peace-dividends-all-south-sudanese-people,"""The road map to a peaceful and democratic end to the transitional period of the Revitalized Agreement, adopted on 4 August, was endorsed on 1 September by the reconstituted Joint Monitoring and Evaluation Commission. The reconstituted Commission also endorsed the extension of the transitional period for two years, with 37 out of 42 members of the opposition and diplomatic and civil society voting in favour of the extension. The adoption of the road map was due primarily to delays in the implementation of the Agreement. The troika of Norway, the United Kingdom of Great Britain and Northern Ireland and the United States of America abstained, as did the European Union (a member of the reconstituted Commission), raising concerns over the lack of inclusivity in the consultations prior to the adoption. On 21 November, the reconstituted Transitional National Legislative Assembly passed an amendment to the Transitional Constitution of the Republic of South Sudan, 2011, extending the transitional period to last from February 2022 to February 2025 and incorporating the road map into the Transitional Constitution.""",https://reliefweb.int/report/south-sudan/situation-south-sudan-report-secretary-general-s2022918-enar,,,,,,,,,,,,,,,
2022,348,multilateral,,South Sudan,,SSD,global,international,UN,,,,G,RJMEC,,,0,0,0,1,0,0,0,0,1,1,0,Agreement on the Roadmap to a Peaceful and Democratic End to the Transitional Period of the Revitalised Agreement on the Resolution of the Conflict in the Republic of South Sudan,"""On Thursday 1 September 2022, a historic vote took place at an Extraordinary Plenary meeting of the Reconstituted Joint Monitoring and Evaluation Commission (RJMEC). The vote was on whether or not to extend the Transitional Period and term of the Revitalised Transitional Government of National Unity (RTGoNU) by two years from 23rd February 2023 until 22nd February 2025.

The proposed extension was part of a Roadmap presented to the RJMEC members by the RTGoNU, known as the “Agreement on the Roadmap to a Peaceful and Democratic end to the Transitional Period of the Revitalised Agreement on the Resolution of the Conflict in the Republic of South Sudan.”

This was done in accordance with Article 8.4 of the Revitalised Agreement on the Resolution of the Conflict in the Republic of South Sudan (R-ARCSS), which requires that at least two-thirds of the voting members of RJMEC consent to an amendment of the Agreement, which is 29 of the total 43 members. 37 voted in favour of the extension.

The extension now requires ratification by the Transitional National Legislature, according to the constitutional amendment procedures set out in the Transitional Constitution of the Republic South Sudan, 2011 (as amended). However, it is important to point out that the Revitalised Peace Agreement remains the supreme document.""",https://reliefweb.int/report/south-sudan/implementing-roadmap-rjmec-emphasises-need-quick-results-and-peace-dividends-all-south-sudanese-people,"""The road map to a peaceful and democratic end to the transitional period of the Revitalized Agreement, adopted on 4 August, was endorsed on 1 September by the reconstituted Joint Monitoring and Evaluation Commission. The reconstituted Commission also endorsed the extension of the transitional period for two years, with 37 out of 42 members of the opposition and diplomatic and civil society voting in favour of the extension. The adoption of the road map was due primarily to delays in the implementation of the Agreement. The troika of Norway, the United Kingdom of Great Britain and Northern Ireland and the United States of America abstained, as did the European Union (a member of the reconstituted Commission), raising concerns over the lack of inclusivity in the consultations prior to the adoption. On 21 November, the reconstituted Transitional National Legislative Assembly passed an amendment to the Transitional Constitution of the Republic of South Sudan, 2011, extending the transitional period to last from February 2022 to February 2025 and incorporating the road map into the Transitional Constitution.""",https://reliefweb.int/report/south-sudan/situation-south-sudan-report-secretary-general-s2022918-enar,,,,,,,,,,,,,,,
2022,348,multilateral,,South Sudan,,SSD,global,international,IPF,,,,G,RJMEC,,,0,0,0,1,0,0,0,0,1,1,0,Agreement on the Roadmap to a Peaceful and Democratic End to the Transitional Period of the Revitalised Agreement on the Resolution of the Conflict in the Republic of South Sudan,"""On Thursday 1 September 2022, a historic vote took place at an Extraordinary Plenary meeting of the Reconstituted Joint Monitoring and Evaluation Commission (RJMEC). The vote was on whether or not to extend the Transitional Period and term of the Revitalised Transitional Government of National Unity (RTGoNU) by two years from 23rd February 2023 until 22nd February 2025.

The proposed extension was part of a Roadmap presented to the RJMEC members by the RTGoNU, known as the “Agreement on the Roadmap to a Peaceful and Democratic end to the Transitional Period of the Revitalised Agreement on the Resolution of the Conflict in the Republic of South Sudan.”

This was done in accordance with Article 8.4 of the Revitalised Agreement on the Resolution of the Conflict in the Republic of South Sudan (R-ARCSS), which requires that at least two-thirds of the voting members of RJMEC consent to an amendment of the Agreement, which is 29 of the total 43 members. 37 voted in favour of the extension.

The extension now requires ratification by the Transitional National Legislature, according to the constitutional amendment procedures set out in the Transitional Constitution of the Republic South Sudan, 2011 (as amended). However, it is important to point out that the Revitalised Peace Agreement remains the supreme document.""",https://reliefweb.int/report/south-sudan/implementing-roadmap-rjmec-emphasises-need-quick-results-and-peace-dividends-all-south-sudanese-people,"""The road map to a peaceful and democratic end to the transitional period of the Revitalized Agreement, adopted on 4 August, was endorsed on 1 September by the reconstituted Joint Monitoring and Evaluation Commission. The reconstituted Commission also endorsed the extension of the transitional period for two years, with 37 out of 42 members of the opposition and diplomatic and civil society voting in favour of the extension. The adoption of the road map was due primarily to delays in the implementation of the Agreement. The troika of Norway, the United Kingdom of Great Britain and Northern Ireland and the United States of America abstained, as did the European Union (a member of the reconstituted Commission), raising concerns over the lack of inclusivity in the consultations prior to the adoption. On 21 November, the reconstituted Transitional National Legislative Assembly passed an amendment to the Transitional Constitution of the Republic of South Sudan, 2011, extending the transitional period to last from February 2022 to February 2025 and incorporating the road map into the Transitional Constitution.""",https://reliefweb.int/report/south-sudan/situation-south-sudan-report-secretary-general-s2022918-enar,,,,,,,,,,,,,,,
2022,349,multilateral,,South Sudan,,SSD,regional,african,IGAD,,Ethiopia,ETH,G,IGAD,Ireland,,0,0,0,1,0,0,0,1,0,0,0,,"""September 30, 2022 ( ADDIS ABABA, Ethiopia): The Intergovernmental Authority on Development ( IGAD) and the Government of Ireland Embassy in Addis Ababa today signed a funding agreement towards supporting the Ceasefire and Transitional Security Arrangements Monitoring and Verification Mechanism ( CTSAMVM) in South Sudan. On behalf of the Government of Ireland, Ambassador Nicola Brennan of Ireland to Ethiopia and Djibouti and permanent representative to the African Union, IGAD and UNECA signed the funding agreement with Dr. Workneh Gebeyehu, the Executive Secretary of IGAD.

Both parties signed the funding agreement to support the CTSAMVM monitoring and verification activities in regards to the Ceasefire and Transitional Security Arrangements provided in the Revitalized Agreement for the resolution of the conflict in the Republic of South Sudan.

During the official signing ceremony, Dr. Workneh Gebeyehu disclosed that Irish assistance has remained crucial to sustaining the peace process in the Republic of South Sudan, thereby making it possible for the support mechanisms overseen by IGAD to discharge their respective mandates. He also mentioned the recent financial challenges that the Reconstituted Joint Monitoring and Evaluation Committee (RJMEC) is facing and called upon partners to continue their support to these important institutions.""",https://reliefweb.int/report/south-sudan/igad-and-ireland-sign-funding-agreement-support-peace-south-sudan,The term 'other' refers to the funding pledges by IGAD and Ireland towards the Ceasefire and Transitional Security Arrangements Monitoring and Verification Mechanism ( CTSAMVM) in South Sudan.,,,,,,,,,,,,,,,,
2022,349,multilateral,,South Sudan,,SSD,state,western,Ireland,IRE,Ethiopia,ETH,G,IGAD,Ireland,,0,0,0,1,0,0,0,1,0,0,0,,"""September 30, 2022 ( ADDIS ABABA, Ethiopia): The Intergovernmental Authority on Development ( IGAD) and the Government of Ireland Embassy in Addis Ababa today signed a funding agreement towards supporting the Ceasefire and Transitional Security Arrangements Monitoring and Verification Mechanism ( CTSAMVM) in South Sudan. On behalf of the Government of Ireland, Ambassador Nicola Brennan of Ireland to Ethiopia and Djibouti and permanent representative to the African Union, IGAD and UNECA signed the funding agreement with Dr. Workneh Gebeyehu, the Executive Secretary of IGAD.

Both parties signed the funding agreement to support the CTSAMVM monitoring and verification activities in regards to the Ceasefire and Transitional Security Arrangements provided in the Revitalized Agreement for the resolution of the conflict in the Republic of South Sudan.

During the official signing ceremony, Dr. Workneh Gebeyehu disclosed that Irish assistance has remained crucial to sustaining the peace process in the Republic of South Sudan, thereby making it possible for the support mechanisms overseen by IGAD to discharge their respective mandates. He also mentioned the recent financial challenges that the Reconstituted Joint Monitoring and Evaluation Committee (RJMEC) is facing and called upon partners to continue their support to these important institutions.""",https://reliefweb.int/report/south-sudan/igad-and-ireland-sign-funding-agreement-support-peace-south-sudan,The term 'other' refers to the funding pledges by IGAD and Ireland towards the Ceasefire and Transitional Security Arrangements Monitoring and Verification Mechanism ( CTSAMVM) in South Sudan.,,,,,,,,,,,,,,,,
2022,349,multilateral,,South Sudan,,SSD,global,international,UN,,Ethiopia,ETH,G,IGAD,Ireland,,0,0,0,1,0,0,0,0,0,0,0,,"""September 30, 2022 ( ADDIS ABABA, Ethiopia): The Intergovernmental Authority on Development ( IGAD) and the Government of Ireland Embassy in Addis Ababa today signed a funding agreement towards supporting the Ceasefire and Transitional Security Arrangements Monitoring and Verification Mechanism ( CTSAMVM) in South Sudan. On behalf of the Government of Ireland, Ambassador Nicola Brennan of Ireland to Ethiopia and Djibouti and permanent representative to the African Union, IGAD and UNECA signed the funding agreement with Dr. Workneh Gebeyehu, the Executive Secretary of IGAD.

Both parties signed the funding agreement to support the CTSAMVM monitoring and verification activities in regards to the Ceasefire and Transitional Security Arrangements provided in the Revitalized Agreement for the resolution of the conflict in the Republic of South Sudan.

During the official signing ceremony, Dr. Workneh Gebeyehu disclosed that Irish assistance has remained crucial to sustaining the peace process in the Republic of South Sudan, thereby making it possible for the support mechanisms overseen by IGAD to discharge their respective mandates. He also mentioned the recent financial challenges that the Reconstituted Joint Monitoring and Evaluation Committee (RJMEC) is facing and called upon partners to continue their support to these important institutions.""",https://reliefweb.int/report/south-sudan/igad-and-ireland-sign-funding-agreement-support-peace-south-sudan,,,,,,,,,,,,,,,,,
2022,349,multilateral,,South Sudan,,SSD,regional,african,AU,,Ethiopia,ETH,G,IGAD,Ireland,,0,0,0,1,0,0,0,0,0,0,0,,"""September 30, 2022 ( ADDIS ABABA, Ethiopia): The Intergovernmental Authority on Development ( IGAD) and the Government of Ireland Embassy in Addis Ababa today signed a funding agreement towards supporting the Ceasefire and Transitional Security Arrangements Monitoring and Verification Mechanism ( CTSAMVM) in South Sudan. On behalf of the Government of Ireland, Ambassador Nicola Brennan of Ireland to Ethiopia and Djibouti and permanent representative to the African Union, IGAD and UNECA signed the funding agreement with Dr. Workneh Gebeyehu, the Executive Secretary of IGAD.

Both parties signed the funding agreement to support the CTSAMVM monitoring and verification activities in regards to the Ceasefire and Transitional Security Arrangements provided in the Revitalized Agreement for the resolution of the conflict in the Republic of South Sudan.

During the official signing ceremony, Dr. Workneh Gebeyehu disclosed that Irish assistance has remained crucial to sustaining the peace process in the Republic of South Sudan, thereby making it possible for the support mechanisms overseen by IGAD to discharge their respective mandates. He also mentioned the recent financial challenges that the Reconstituted Joint Monitoring and Evaluation Committee (RJMEC) is facing and called upon partners to continue their support to these important institutions.""",https://reliefweb.int/report/south-sudan/igad-and-ireland-sign-funding-agreement-support-peace-south-sudan,,,,,,,,,,,,,,,,,
2022,350,multilateral,,South Sudan,,SSD,global,international,UN,,Ethiopia,ETH,G,UN,,,0,0,0,1,0,0,0,0,0,0,0,,"""ADDIS ABABA (19 October 2022) -- South Sudan’s conflict has become increasingly complex but the level of suffering for millions of civilians remains intolerable, said UN experts visiting Ethiopia for talks with the African Union on the peace process. Members of the United Nations Commission on Human Rights in South Sudan were in Addis Ababa to urge African countries and other stakeholders to renew their support for implementation of the peace agreement for South Sudan, whose people face one of the gravest humanitarian crises in the region that rarely makes headlines.

“Every new extension of the timelines for implementation of the peace agreement, and indeed every passing day of inaction, means not just time lost, but lives lost,” warned UN Commissioner Barney Afako during the visit. “Every month we see thousands of South Sudanese cross borders, stream into the UN-run protection site or move around the country trying to dodge an ever-shifting mosaic of violence that hardly registers regionally or internationally. Aid agencies struggle even to raise enough money to feed the victims because South Sudan has become invisible in the wake of other crises around the world,” he added.

From 12 to 18 October 2022, they held meetings with the Africa Union (AU) leadership, departments and Member States, the Inter-Governmental Authority on Development (IGAD), diplomatic corps and UN representatives, civil society and other actors.""",https://reliefweb.int/report/south-sudan/urgent-action-needed-peace-agreement-south-sudan,,,,,,,,,,,,,,,,,
2022,350,multilateral,,South Sudan,,SSD,regional,african,AU,,Ethiopia,ETH,G,UN,,,0,0,0,1,0,0,0,0,0,0,0,,"""ADDIS ABABA (19 October 2022) -- South Sudan’s conflict has become increasingly complex but the level of suffering for millions of civilians remains intolerable, said UN experts visiting Ethiopia for talks with the African Union on the peace process. Members of the United Nations Commission on Human Rights in South Sudan were in Addis Ababa to urge African countries and other stakeholders to renew their support for implementation of the peace agreement for South Sudan, whose people face one of the gravest humanitarian crises in the region that rarely makes headlines.

“Every new extension of the timelines for implementation of the peace agreement, and indeed every passing day of inaction, means not just time lost, but lives lost,” warned UN Commissioner Barney Afako during the visit. “Every month we see thousands of South Sudanese cross borders, stream into the UN-run protection site or move around the country trying to dodge an ever-shifting mosaic of violence that hardly registers regionally or internationally. Aid agencies struggle even to raise enough money to feed the victims because South Sudan has become invisible in the wake of other crises around the world,” he added.

From 12 to 18 October 2022, they held meetings with the Africa Union (AU) leadership, departments and Member States, the Inter-Governmental Authority on Development (IGAD), diplomatic corps and UN representatives, civil society and other actors.""",https://reliefweb.int/report/south-sudan/urgent-action-needed-peace-agreement-south-sudan,,,,,,,,,,,,,,,,,
